As Tl Ne 2 Li 6 -0.447921288
B Kr O 2 Al 6 13.7509595327
He Li S 2 In 6 3.20489817117
Li Sr Tl 2 He 6 4.46534754367
He O K 2 Br 6 -3.2833151205
Na Rb I 2 Sn 6 6.40406659667
S Sn Xe 2 Br 6 -0.4139519115
Se Tl K 2 Te 6 -0.510559366667
Li Te Rb 2 Pb 6 1.25489386
Na Sr As 2 He 6 4.46241234367
Cs Tl As 2 Ne 6 6.274464056
Al B Ba 2 H 6 1.45616176667
K Sb Ge 2 Li 6 4.11430625
Se Xe As 2 Ar 6 8.71494314633
Ne Tl S 2 Rb 6 0.284768836
Al Ca Kr 2 Pb 6 5.091713732
Br Xe Li 2 Sn 6 9.32050204633
He Na Ge 2 Br 6 1.05528864617
Ba Be Br 2 N 6 19.2856332
Cs Kr Se 2 H 6 14.4940189027
Rb Xe Cl 2 Sb 6 15.709730643
Ca Sr Sb 2 Se 6 2.0833023
As Na Kr 2 Rb 6 -0.273272371333
Br Ne Xe 2 He 6 1.518299904
Cl Xe Be 2 Se 6 17.271987263
Al Bi Ga 2 Te 6 2.8008375
Be Cl C 2 Ge 6 18.87412795
Ca Sb Kr 2 Mg 6 5.556660982
P Rb F 2 Be 6 14.09142713
I Si Mg 2 C 6 23.6026613
Ca Cl C 2 Sn 6 19.66603075
Cl Cs Al 2 N 6 23.63327762
Sn Xe Kr 2 Tl 6 4.637420595
Br Ne Si 2 Ca 6 1.721913831
O Rb H 2 Na 6 1.04061073
O Se Kr 2 Pb 6 1.94051746533
Ba Cs Sb 2 Na 6 7.42747517
B O Ne 2 Cl 6 3.96394262867
F In Rb 2 Al 6 2.097479635
As F Be 2 Sn 6 5.432062625
B C Te 2 Be 6 4.58793263333
O Sn Ar 2 C 6 36.49275045
Bi Xe Li 2 F 6 -16.4994635037
He Ne H 2 Sr 6 7.1174454105
Al Xe O 2 Br 6 4.628934613
B C Si 2 Tl 6 10.7731747667
Ca Li Bi 2 Ba 6 1.77092396667
Kr N Sb 2 In 6 6.132185816
Pb S In 2 B 6 18.2648724125
In Mg Ga 2 Na 6 4.0986994
He In Sb 2 Kr 6 7.3306128755
F P Ca 2 Rb 6 -3.308603795
N S Ge 2 Se 6 6.4616901625
Br N Ga 2 O 6 6.54976675
Ar In Mg 2 He 6 5.347956687
H Sn Li 2 Bi 6 2.59675558333
Ba Bi Ga 2 S 6 2.028904375
Cl Na Sb 2 Cs 6 -2.88180116333
K Kr Ga 2 C 6 40.867950366
Mg Na He 2 In 6 4.86943972567
Ar Sn He 2 Rb 6 0.898243239
In Si Te 2 Mg 6 -0.215831333333
Cs In S 2 Be 6 18.697534795
H Xe Cl 2 O 6 16.185433313
Kr P Ba 2 Pb 6 2.075766516
Ar Bi Se 2 O 6 11.1740681167
As Cs N 2 Ge 6 19.00001762
Rb Sr Te 2 Sb 6 11.9918253967
Na Te P 2 Se 6 10.0614366
Cs Sr Se 2 Cl 6 -4.23235096333
Ba Bi Cl 2 O 6 -0.4586258
He Sr F 2 Te 6 3.2545339295
H K Te 2 Ar 6 5.29366356667
Ar Li Cs 2 In 6 3.70733905667
Kr Se Be 2 N 6 31.1792992993
Be P As 2 Li 6 1.40532375
P Xe K 2 Cl 6 -9.058185937
F Na Ar 2 C 6 39.6008708417
H I Sr 2 C 6 19.4033096
Bi Kr Ar 2 H 6 7.016752566
Li O Ne 2 Te 6 3.08150352867
Li S Tl 2 Na 6 -1.77491222083
B Li Xe 2 Br 6 0.651841559333
Ba Xe Si 2 He 6 8.29276359
Sb Xe Mg 2 Na 6 2.927255263
Ga Ne Br 2 Al 6 7.364121131
Se Te Ca 2 Be 6 7.93930586667
Ar Cl Be 2 Li 6 3.2795186
S Sr He 2 Cl 6 -6.3932539285
Ca Na Si 2 B 6 28.1260702667
Al Bi C 2 Te 6 18.0144825
Ge Mg F 2 Ba 6 -4.40581065
N P Br 2 Rb 6 -4.04249552
P Sb Be 2 Se 6 8.9237976
Ar Kr Cs 2 Se 6 8.367891056
K Sb Li 2 Tl 6 2.79463198333
H Pb N 2 Li 6 7.1697687
As Cl K 2 Sn 6 1.1208252
Ga Sr Cl 2 Br 6 -5.2880874
Na O Ar 2 Li 6 -1.72004073333
Ne Xe Be 2 B 6 37.337892444
Cl Na Pb 2 Br 6 -2.09066728333
Cs Ge Cl 2 O 6 2.49395827
Cl Xe N 2 Rb 6 6.629479543
Al Ne Se 2 Pb 6 4.50765189767
Al Cs Cl 2 Ar 6 0.84734747
C In Ar 2 Ge 6 9.2748538
As B H 2 Na 6 5.34801341667
Br Rb Be 2 Al 6 16.59967383
N O Na 2 Br 6 0.386178983333
Al Bi Ca 2 Sr 6 -0.5158809
K Sb N 2 Xe 6 12.808362128
S Si Te 2 Be 6 5.66515577917
He Te Kr 2 Xe 6 2.59519968283
Ar N Sn 2 Na 6 2.4389524
S Te Kr 2 Mg 6 4.10383677783
Na Tl K 2 Sn 6 3.17494196667
Na Sr Ba 2 Rb 6 3.38916084667
F Kr Li 2 Xe 6 1.53446445233
Ca Cs Te 2 P 6 16.4286376367
H Se Ar 2 Li 6 -0.322398666667
Be Te I 2 Se 6 4.64140513333
F Sb Ba 2 He 6 -0.173944798
Mg Na Te 2 Ga 6 3.87353863333
Ca Ge As 2 S 6 4.524533675
Be O Ba 2 Ga 6 -1.0583236
He Na Sn 2 Be 6 13.1821663462
K P Sb 2 Na 6 1.60876005
Ca K Si 2 Pb 6 12.0351556
Ar Ne Pb 2 Ge 6 12.940934781
K P Li 2 Be 6 13.4671212833
Ca I H 2 P 6 17.9311721
P Te Br 2 Sr 6 -7.59322461667
I Xe Te 2 C 6 38.7027562797
F S Tl 2 Cs 6 -7.0762804925
H Pb Sn 2 In 6 3.3605271
Ar Xe Bi 2 Se 6 13.855914163
Bi F Sr 2 Be 6 4.400083775
Bi S Be 2 Si 6 15.6433183125
F H Kr 2 Na 6 -2.042623993
Te Xe Ge 2 P 6 18.2087079463
As Kr Sn 2 Ga 6 7.698436916
C Ne Cs 2 I 6 -0.348915429
Bi Te Rb 2 Be 6 12.3442169933
Ca Pb K 2 Cl 6 -17.9959431
Rb Si Tl 2 N 6 16.08342183
Cl Pb Kr 2 O 6 6.000183782
Ba Br Rb 2 He 6 1.038125837
Ar Sb P 2 Rb 6 3.42022668
H Na Br 2 B 6 16.2985350667
Ba Rb Mg 2 Sn 6 11.37686893
Be Br C 2 Ba 6 10.8621441
Ca Xe B 2 He 6 14.2016188233
Cl Xe As 2 K 6 -1.757680237
K Xe Kr 2 Ne 6 0.980485431
Cs Si Tl 2 Sn 6 5.01436867
F I Ba 2 Cl 6 -11.290032025
In Pb C 2 S 6 20.397054575
B Sb Al 2 Pb 6 7.58241401667
B Cs P 2 Cl 6 2.94185083667
C In Ca 2 Si 6 4.5322947
Br Li Se 2 Be 6 10.3848808333
Ge K He 2 S 6 5.672139734
Br Mg Tl 2 Sn 6 4.8538448
Ar Ge Cl 2 Na 6 -2.46774565
O Te C 2 B 6 29.9587091333
N Na Ga 2 He 6 9.92923219367
Li Te As 2 I 6 3.4454171
P S Br 2 Rb 6 -8.3932294575
In Li C 2 Al 6 18.0415090667
Sb Si O 2 Se 6 9.31145515
Ba Ca Te 2 Xe 6 6.01992364467
Ge S K 2 In 6 1.4759673125
Cs H Si 2 Ar 6 9.84572857
N O I 2 Br 6 8.52788965
Kr Xe F 2 Li 6 2.898108729
Ga Te Bi 2 Cl 6 -0.770975366667
Cl Ge P 2 Xe 6 10.385155628
B Br I 2 N 6 23.8587486667
O Tl Kr 2 Si 6 9.646823432
Al Be K 2 C 6 22.7185379
Bi C Pb 2 B 6 14.6061021
Ga Na Cs 2 Bi 6 1.41194590667
As Bi Na 2 Sb 6 4.59151838333
B O Ca 2 Ge 6 0.796287666667
In Pb Sn 2 S 6 2.224408475
C Ca As 2 Pb 6 7.0694673
Ar Se C 2 P 6 29.6970688833
Ba H O 2 Be 6 13.2798228
Cs Na Se 2 He 6 0.973871780333
Ge Ne Se 2 Ca 6 -2.18828080233
Mg Sb S 2 Rb 6 0.790287555
F H Ge 2 K 6 -4.310413125
F O Cs 2 H 6 3.508567315
Ar Be Si 2 Na 6 7.51993125
Ge Ne I 2 Se 6 7.085028531
P Sn C 2 Ca 6 8.0372566
K Li Br 2 Xe 6 -1.47431835533
Bi Kr Tl 2 S 6 7.334495541
K P Cs 2 Se 6 -3.47124331
In Li Ba 2 O 6 -14.7316311333
Be Xe Sr 2 Tl 6 4.380100113
Be Tl Bi 2 Kr 6 10.393589596
Be H Se 2 He 6 11.3985922437
F Sb O 2 Se 6 9.684135525
Ca N He 2 Li 6 1.902261709
B Cl S 2 Rb 6 -2.23019777833
O Se S 2 Cs 6 -6.91896402167
K Pb Ba 2 S 6 -5.409190925
Br Xe Na 2 P 6 14.8264514463
Cl Tl C 2 Si 6 26.38985825
Be Ga Ca 2 Na 6 3.560922
I O Mg 2 Cs 6 -4.35567868
F O P 2 Br 6 8.308264875
K Sn Na 2 Al 6 8.40599718333
I Tl Sb 2 S 6 8.249317375
B C Mg 2 He 6 16.8896773437
Ba C N 2 Ga 6 13.6810615
Ca Ne K 2 I 6 -8.279529769
I In Sb 2 Te 6 7.8326002
Cl N I 2 In 6 0.6228852
P Tl O 2 Se 6 10.01054715
Be Sn Sb 2 Pb 6 4.35301545
Se Tl Xe 2 I 6 0.344083859333
Ar Pb Kr 2 Li 6 3.503666682
Be He Ar 2 I 6 2.0636473795
Al Si Ne 2 Sn 6 5.491191462
Ca O Xe 2 Si 6 9.617595526
Li N Ba 2 Sr 6 -0.554861483333
Cs Sb Sn 2 Se 6 3.43892902
Ba In Se 2 As 6 11.6210218667
I Na Tl 2 H 6 7.13041726667
Sr Tl Cl 2 Xe 6 1.142642778
Ba H Xe 2 Mg 6 5.842556226
F Rb Tl 2 P 6 9.660943205
Ca Ga Cl 2 B 6 20.0283212
H Se Ba 2 Na 6 -0.759785966667
H S Br 2 Se 6 6.4132850125
Br H B 2 Si 6 16.5408389333
Ge Kr Te 2 Ga 6 6.41827573267
Br Kr Ca 2 Ar 6 3.639936166
As Kr O 2 H 6 10.911126816
Sn Tl Ar 2 Kr 6 4.697995046
Ar Te F 2 O 6 7.59532393333
N S Mg 2 Na 6 -0.3157006375
Be Ge K 2 Al 6 4.8851802
Ga Sb C 2 K 6 12.17051275
Ga S Sb 2 Cs 6 -0.8771023675
Al B Se 2 Ge 6 5.11171023333
Ca Si Xe 2 Ge 6 8.249893926
I Xe Cl 2 B 6 29.751461113
N P Te 2 Be 6 1.91544696667
Al Ba O 2 Ca 6 7.5202338
Ga Rb O 2 Se 6 10.24223893
K Sn Sb 2 Li 6 2.93591495
Ne Sr As 2 Tl 6 6.698436731
K S Xe 2 O 6 -1.1122451615
Ga Xe F 2 Ge 6 7.180296663
Sb Se F 2 Pb 6 1.21835923333
Kr Sn Li 2 Cl 6 -8.29175155067
Be Sn H 2 S 6 9.567909825
Bi Kr Tl 2 In 6 6.419018066
As K Kr 2 Ar 6 3.317013582
Cs I Xe 2 Br 6 -3.010727704
Pb Xe Bi 2 K 6 2.433041813
Te Tl Ne 2 Kr 6 3.33694289133
H S N 2 Sn 6 12.2330110125
H Li Si 2 Pb 6 5.48956636667
N Sn K 2 Pb 6 3.1434858
K Li In 2 Ne 6 4.49267735267
Li Rb Xe 2 Pb 6 3.22323422267
K Xe Kr 2 S 6 13.54708482
Cl K Pb 2 Be 6 15.14831865
Cl Na Ga 2 C 6 30.2848145167
As Ne Ga 2 N 6 23.617896381
I Te As 2 P 6 16.0747260333
He Mg N 2 P 6 21.0731328795
Ar O Sr 2 S 6 1.456966725
Li Xe O 2 Mg 6 10.3765237797
B Tl Pb 2 He 6 12.4422123437
Bi Si Li 2 Cl 6 -7.54193596667
In S Ar 2 Ga 6 5.6223058125
I K Ga 2 Pb 6 8.8898814
He Rb Be 2 Li 6 8.3489766095
P Sr Li 2 Pb 6 3.98286188333
He Si Ge 2 I 6 3.2325458795
I Pb F 2 As 6 11.50656205
Ar Ca In 2 Se 6 6.10162375
Ba Br Kr 2 Ge 6 12.256469332
Pb Xe In 2 Mg 6 8.735315013
Be Sn Se 2 Pb 6 3.92163341667
Ar As Cl 2 Na 6 -4.1700279
F Rb Ca 2 Na 6 -3.252981495
Al Rb I 2 Si 6 9.79079963
Bi Pb Kr 2 C 6 35.582082232
In S Sn 2 Li 6 -2.9516769875
Ar P As 2 Si 6 13.7342934
Na Xe S 2 Sb 6 15.0074192047
Rb Se Tl 2 He 6 3.92928644033
I Te Sr 2 Cl 6 -7.87970626667
C Mg He 2 O 6 2.591412859
As Ne Br 2 Si 6 11.819701081
As F Al 2 Li 6 -5.062739475
Ar Ge Ga 2 F 6 -17.4317189
Ar Ca In 2 K 6 4.56102325
Kr Sr Bi 2 Mg 6 10.281301666
Ga O He 2 Mg 6 0.121311359
Ge O Br 2 Si 6 7.5022744
Ca H Be 2 S 6 10.109029275
Be Rb K 2 I 6 -8.10751287
Ne O Ge 2 Ba 6 -4.480435669
Ar Bi Mg 2 Ge 6 12.05560145
Ar Sr Ne 2 Ge 6 15.944577212
Rb Xe H 2 As 6 22.267734543
Ar Ca Ga 2 Te 6 6.69559035
Ba P Ga 2 He 6 8.281578427
Cs Ge K 2 Be 6 14.43986937
Cs H S 2 Mg 6 6.105942695
Se Si Ga 2 As 6 6.96844363333
As Ne Sb 2 Ca 6 -3.536165019
Bi Si Be 2 O 6 -6.5123096
Ga Xe B 2 Al 6 22.0936170463
Al Sr Rb 2 Ge 6 3.53340186
He I Sr 2 Li 6 -0.0422324205
Na Ne He 2 Sn 6 7.86013755667
Ca Ge Se 2 Be 6 13.3918353667
C H K 2 He 6 8.685850077
As I Ba 2 C 6 22.15169325
Ga Ge P 2 Si 6 11.9827753
F Rb Bi 2 S 6 9.07333838
Sn Tl Sr 2 As 6 1.91893075
B Ba Pb 2 Ge 6 3.50376256667
P Tl He 2 Sn 6 5.822886209
Bi Rb Sn 2 C 6 34.56730303
Na Rb Li 2 Ar 6 4.45509313
K Rb Pb 2 As 6 13.65625193
Rb Te In 2 He 6 4.43204504033
Ge Pb Xe 2 F 6 -17.573377424
K Rb Ne 2 C 6 39.666477692
Ga K Mg 2 Ca 6 3.5697619
Ca Mg Br 2 F 6 -20.62252985
Cs Ga Na 2 H 6 1.91092850333
Ca Cl Xe 2 Tl 6 3.662255876
Cs Na Ga 2 Ca 6 8.03551453667
Mg Xe Cl 2 Cs 6 -2.510221167
Be Ca H 2 Bi 6 8.5043959
Sb Xe Ga 2 H 6 7.491757463
Ga Kr Ge 2 C 6 36.446709066
Br Sr Pb 2 S 6 2.067325275
N Xe Ba 2 Ge 6 3.315469163
Ca Cl Sn 2 Si 6 12.09672595
C Sn Rb 2 P 6 7.31153521
Br Sr In 2 K 6 0.462548
Kr Se He 2 Cl 6 0.149521858333
Bi Te Cl 2 H 6 2.86865903333
O Te Cs 2 Rb 6 -4.50070054667
Rb Te Br 2 Ge 6 9.84405786333
N Sb Se 2 Bi 6 6.76721226667
B I Se 2 Mg 6 0.263514833333
F S Ba 2 Ge 6 -2.0088645125
B Bi Ba 2 S 6 -5.87668845833
Kr S Sb 2 In 6 5.3519898785
Kr N Rb 2 Ca 6 1.444039376
Ar Si Te 2 K 6 -0.989835083333
N Ne Na 2 In 6 2.66399071433
Li Na Cs 2 O 6 -2.11666562667
Al Ne Tl 2 Ge 6 7.256920431
Kr Si Ar 2 C 6 32.431060566
Cl F Xe 2 Bi 6 2.710228751
In Sb Be 2 Li 6 5.36053915
Br Cl Ar 2 Cs 6 -6.48374903
Ar Bi P 2 Rb 6 3.71245033
Al Si Sn 2 As 6 3.9142063
F Na Sn 2 N 6 25.0535701417
Ge Tl K 2 Sb 6 3.5313078
Na Sr Kr 2 Ca 6 7.41349059867
Ar B H 2 S 6 13.6131525917
He P Sr 2 Rb 6 1.0900915095
Ar Ge Kr 2 Ca 6 4.578349182
Br I Ar 2 Tl 6 1.3147455
Cs Sn Cl 2 Ga 6 3.51160702
K Pb Ge 2 O 6 1.9593442
As Tl He 2 K 6 -0.278414791
I Sr Ca 2 Al 6 7.8902738
Al B Ba 2 Tl 6 1.02245936667
Cs Xe Se 2 S 6 16.7994844247
Be P In 2 Cl 6 -5.59904105
O Pb Ba 2 Ca 6 -5.3052139
Cl N Se 2 Ga 6 2.25523206667
B Ca P 2 C 6 25.0304270667
As C Si 2 Be 6 5.19339305
Ga In Se 2 Ar 6 7.87298556667
Br Xe Si 2 B 6 31.677482213
Bi Li As 2 Te 6 6.91804656667
Bi Si Ne 2 Na 6 0.511977862
Ge Se Te 2 B 6 17.5773526
K Si C 2 Ar 6 18.7639027
Na Te Tl 2 Ge 6 8.0891661
Li Sn Sb 2 Br 6 -2.04749468333
Al Cs Cl 2 O 6 0.74881457
P Si B 2 K 6 11.3898199833
Bi H I 2 Si 6 6.0232489
In K Be 2 Ba 6 8.5221773
B S O 2 Si 6 10.6373737792
As N H 2 Ga 6 8.4072958
Te Tl Ca 2 Cl 6 -6.52377646667
Cl S Xe 2 Kr 6 4.2990452845
Bi K Cs 2 Te 6 -1.32275316
Tl Xe Bi 2 B 6 28.035125213
Ar P Rb 2 B 6 18.27874856
Al Sn Cs 2 Ge 6 4.25445139
F In Al 2 Xe 6 6.300099753
F Na Xe 2 Li 6 -0.362834632333
Cs Xe Ar 2 F 6 -7.469158767
Bi C S 2 F 6 -2.787046625
I Kr P 2 Na 6 2.447906866
K Se As 2 I 6 4.07168753333
Ar Kr Si 2 S 6 20.646563391
In Sn C 2 Br 6 10.57168695
Li Pb Be 2 Bi 6 9.74315036667
As Tl Kr 2 Cs 6 -0.476236798
H Ne Ca 2 Sn 6 0.514645331
Kr Pb Xe 2 S 6 11.430512867
As Ge K 2 Mg 6 1.28272395
As Tl B 2 O 6 6.10896538333
As Cs Xe 2 S 6 5.887899421
O Sn Sb 2 Sr 6 -9.34300575
Cs S K 2 As 6 5.4784061825
Ba Sn Sr 2 He 6 5.896232927
Ar Cs Pb 2 K 6 4.14541782
Cl Rb Na 2 Bi 6 6.15410901333
O Rb He 2 Se 6 5.730714689
Bi Br Ba 2 Se 6 -5.4125939
Kr Li Te 2 H 6 12.7333499993
Be Pb Ar 2 Mg 6 4.8022592
I Se Cl 2 Cs 6 -11.3958610467
He Sn Rb 2 Ar 6 3.1176546895
Ge Kr H 2 S 6 13.992455141
Br Se Sb 2 Cs 6 -5.94366724667
Al Sn Ge 2 Ca 6 1.44371205
I Kr Rb 2 Na 6 0.030939626
Ge I Rb 2 P 6 7.83635226
Cs N Ga 2 Si 6 9.41484602
Ge Kr Si 2 Tl 6 10.486890866
Kr Sb Tl 2 I 6 -2.103650784
C Li Sb 2 I 6 5.72750946667
S Te P 2 K 6 -1.90206305417
Be K Se 2 I 6 2.39183376667
N Sb B 2 K 6 11.0522833333
C Tl Ne 2 Te 6 7.596691662
Mg Te Li 2 Sn 6 5.00836936667
F N In 2 Rb 6 -2.106712795
Ga Sn Te 2 Li 6 -0.0610861833333
Ne Rb B 2 O 6 22.8426621943
C F Cl 2 Se 6 7.533945175
Br Rb I 2 He 6 0.148191807
Be S O 2 Al 6 6.2394757125
Mg O F 2 Cl 6 2.42861185
Be C Sr 2 Cl 6 -8.4217112
As Li In 2 B 6 18.3149824167
Kr P Ba 2 He 6 5.731808693
Ga Kr Ba 2 Li 6 2.232666866
C Xe P 2 Be 6 11.641514113
Br Na N 2 I 6 11.6177301667
K Mg Rb 2 Pb 6 2.51600576
F I Te 2 C 6 32.9486685417
Be Tl Ne 2 F 6 -14.448406988
In P Bi 2 H 6 4.80105765
S Xe H 2 Kr 6 7.8954045215
Mg Pb Bi 2 Se 6 2.2767421
Ga Rb Be 2 He 6 10.043662807
Li O Ba 2 Cl 6 -15.1087086333
Ca Li S 2 Tl 6 3.16884719167
Al Ar Xe 2 H 6 7.337319376
He P Be 2 N 6 21.1789938295
Cs Xe Rb 2 Li 6 5.994655743
F In Rb 2 Ar 6 0.369466935
Ba Kr Sb 2 Sn 6 13.542505366
F Se P 2 Sb 6 6.80633130833
K Tl Cs 2 I 6 -9.95627526
Mg Xe In 2 Kr 6 6.232841109
I Sb Cs 2 Ge 6 6.20031139
Ca Na Pb 2 Se 6 -0.233069133333
Te Xe F 2 Mg 6 4.73849939633
Be Ga As 2 Ar 6 12.1725146
In Si F 2 K 6 -3.38133945
Br Ga In 2 Sb 6 5.654762
Bi Xe Kr 2 K 6 0.300377445
As C He 2 K 6 3.766955609
Mg Tl Al 2 Sr 6 3.9514183
Al Cs Na 2 I 6 -8.25907019667
Bi Tl Mg 2 Xe 6 7.108316678
C Kr Se 2 In 6 7.57761103267
Ca Rb Kr 2 Br 6 -6.621480438
Cs S Ge 2 H 6 7.3704326825
I Na As 2 Be 6 17.5528931667
H In Al 2 Ba 6 1.5172581
Ca K In 2 Be 6 19.6733246
H Rb I 2 Li 6 -0.13347957
Br H Xe 2 Ge 6 5.495952626
He Pb Se 2 S 6 12.2745499212
Be C B 2 As 6 15.0722681333
F He P 2 Cs 6 -4.8001884255
Ar He Te 2 F 6 1.80583884617
Kr O Na 2 Rb 6 -2.50854762067
F Pb I 2 Kr 6 2.035856471
In P Rb 2 Mg 6 1.90603071
As Te Cs 2 Ne 6 2.96969510933
Cl Sb I 2 Ar 6 6.4585934
Bi K Kr 2 Xe 6 2.76844181
Pb Sr Sb 2 Al 6 10.1889073
Ge Mg Cs 2 In 6 1.28445354
Bi Se N 2 B 6 32.4980568333
Cs Ne O 2 Kr 6 3.995796397
Cl O Mg 2 Kr 6 6.532837446
P Si F 2 C 6 19.715248
Pb Sb S 2 Ar 6 11.798335675
He Sr As 2 I 6 3.2965310795
Ar Xe H 2 Kr 6 4.664754459
Be Xe In 2 Tl 6 7.055029513
C Se B 2 I 6 14.7367863667
As Te Ar 2 Tl 6 3.02430198333
H Te K 2 Tl 6 -0.135227366667
I Sb P 2 Se 6 11.41613055
P S Si 2 Ga 6 5.6257465625
Ar Cl Kr 2 Ne 6 1.722794788
I Si Mg 2 Sn 6 6.238802
Ge O In 2 Te 6 1.7011494
H Sb Se 2 Li 6 -4.12958608333
N S Pb 2 Tl 6 4.4452617625
Kr O Sb 2 Na 6 -3.811163234
Bi He Te 2 In 6 2.44516394617
Ca Se Si 2 Be 6 15.6929242333
Bi Te Li 2 Be 6 13.1570388667
Al He Cs 2 Sb 6 2.7132358195
I Rb Bi 2 Mg 6 7.77113763
C Cl Na 2 Mg 6 1.73957518333
Ca Si Kr 2 Bi 6 5.784212832
O Pb Bi 2 P 6 7.9920562
Ga N Ge 2 F 6 -8.7239899
Cs Te Pb 2 C 6 31.8435191033
Sb Sr Te 2 Ba 6 -1.48346748333
Ba P Ar 2 I 6 -3.59426695
Ga O Pb 2 Sr 6 -7.1165338
Be Cs Mg 2 I 6 -1.61812543
Na Pb He 2 Se 6 5.72302282567
Ba Sr Al 2 As 6 11.1119857
Ba Kr Sr 2 Te 6 0.922007766
Pb Sn K 2 H 6 1.12283805
Bi Sr Ba 2 Ne 6 5.497166286
As N Se 2 Sn 6 4.00159516667
Ca Xe Mg 2 Sb 6 12.135725713
Se Sr Cs 2 F 6 -23.8276551767
Mg Ne As 2 Te 6 9.072245631
Be O Sn 2 I 6 1.0175755
Tl Xe K 2 F 6 -17.215976737
Bi Kr I 2 P 6 17.895277366
Br Ca Pb 2 B 6 20.9582836
Be Xe O 2 Ca 6 6.567181313
Br Ca Rb 2 Ar 6 1.69329166
Ca Ge N 2 K 6 11.6445076
Li Na Si 2 Pb 6 6.80240123333
Ca Sn Tl 2 Rb 6 3.81094283
Ga Ge Ca 2 Li 6 -1.234561
O Si Sr 2 Se 6 -5.6595812
As Ne Cs 2 Ge 6 6.693184221
O Te Se 2 Sn 6 1.3656135
Ba I Ga 2 Ca 6 5.2459336
H N Cs 2 Sb 6 4.94172939
H Xe Mg 2 Li 6 2.110621613
Ga Ne Bi 2 O 6 -1.762253269
Mg Sb Be 2 Sr 6 5.17780135
I Xe C 2 H 6 22.295815813
Ga H Rb 2 Se 6 0.04028476
Ba In I 2 S 6 4.407666175
Br Rb Be 2 C 6 40.34965823
Al Na Xe 2 Te 6 3.74128009267
As F Kr 2 I 6 0.673678057
K Si Ge 2 Cl 6 -3.7764656
Sb Te Br 2 F 6 -13.4522584667
Cl O Pb 2 B 6 17.26277415
Be Ge Rb 2 In 6 1.85507246
As He Xe 2 N 6 26.1193753555
Rb Tl As 2 Ca 6 4.76161373
Cl Xe Ba 2 Rb 6 -1.609246957
Ge He Br 2 Al 6 5.4368066795
Ar Mg Pb 2 Br 6 -4.48507795
Bi H Al 2 F 6 -12.81018905
Ar Na Al 2 Mg 6 10.8374672167
H Si Kr 2 B 6 19.394045432
Bi Rb Ne 2 Ar 6 2.876961492
As Be Te 2 Na 6 0.202881216667
Li Si Br 2 He 6 2.80396674367
B Li H 2 Ge 6 8.58769053333
B P Te 2 S 6 5.88542125833
Cs Xe Ba 2 O 6 -7.165048717
He Kr As 2 Sn 6 11.0077013455
F Te Si 2 Cs 6 -3.83371427167
Br He Mg 2 O 6 -3.0972758205
Cs Xe In 2 He 6 4.03894596
K Sr Al 2 C 6 38.9836868
Pb Rb P 2 Be 6 21.76924093
In S Li 2 K 6 -1.06742975417
Ba H O 2 Al 6 10.2646004
Be Te Ga 2 Si 6 9.30632273333
O Rb Ga 2 Si 6 9.02584353
He Sb Ca 2 Rb 6 1.3449230095
Br Mg Li 2 B 6 21.2750490333
Bi Kr Na 2 Se 6 4.33592819933
Kr Se Br 2 B 6 26.5262509993
Ga O Kr 2 Rb 6 -1.443355888
Cs Kr In 2 Br 6 -0.447342364
B Br He 2 Te 6 5.28106232567
B Si Se 2 In 6 2.05334473333
Kr Li Ge 2 P 6 14.5196676327
He Ne Xe 2 Ca 6 6.7429655365
O Te Cs 2 Kr 6 2.61802686933
Ne Sb Cs 2 Ga 6 3.506296221
Ne Si Bi 2 S 6 2.771006206
Cl K He 2 Pb 6 7.339252009
Al Xe Si 2 Mg 6 12.381712013
In Li Cl 2 Sb 6 4.02382486667
F Rb Se 2 Mg 6 1.71707097167
F In Be 2 Br 6 3.374172375
Br N Kr 2 Ge 6 6.601136082
As Rb Xe 2 In 6 3.774850306
Br Mg Pb 2 Tl 6 3.0538511
Al Kr H 2 B 6 32.803555566
I Pb Ca 2 Ga 6 4.6764148
Rb Sr Xe 2 Mg 6 8.289907456
P Xe N 2 Cl 6 8.131454763
Ar As Al 2 O 6 2.5048102
F Sr Ga 2 Cl 6 -6.099262025
Ar He Se 2 B 6 28.7279257962
K Xe Ar 2 N 6 29.883164613
Li Te He 2 Si 6 11.187347959
H N Cs 2 Ga 6 6.00271129
In Kr Bi 2 K 6 2.146767266
Cs Sr Na 2 O 6 -4.88598939667
He O Sb 2 Tl 6 -0.4713242205
C Ga Se 2 P 6 10.7220146667
Cs Mg O 2 Ge 6 13.32373317
Mg Xe K 2 C 6 33.081013713
As O Kr 2 Br 6 2.678804482
H Mg Cl 2 Kr 6 3.320821496
Na Pb P 2 Si 6 17.1278501667
Al S Cs 2 C 6 24.5973849525
Cl Te Si 2 I 6 6.51161908333
Al H Pb 2 F 6 -20.41263755
Na Rb As 2 K 6 5.10390899667
Rb Sr B 2 Te 6 14.9062015633
Cs H Cl 2 Mg 6 2.95149437
H Sn As 2 O 6 0.78678195
Si Sr S 2 Ba 6 1.084090325
Pb Te Li 2 Cl 6 -6.90667193333
Pb Se Be 2 Kr 6 12.4343080293
Ar Sr As 2 Li 6 6.09468425
Ar Br P 2 Rb 6 -0.23371857
Mg Sb K 2 Rb 6 0.19502673
Br Se Cl 2 Sb 6 7.12199783333
Kr Sn Ar 2 Br 6 -1.442195884
H N Cl 2 Ca 6 -5.09729055
